Produto X,Descrição do Produto X,73,95.44
Produto Y,Descrição do Produto Y,136,34.71
Produto Z,Descrição do Produto Z,175,28.98
Produto A,Descrição do Produto A,166,85.7
Produto B,Descrição do Produto B,81,70.01
Produto C,Descrição do Produto C,167,12.44
Produto D,Descrição do Produto D,156,75.59
Produto E,Descrição do Produto E,95,90.34
Produto F,Descrição do Produto F,120,51.44
Produto G,Descrição do Produto G,154,19.77
Produto H,Descrição do Produto H,167,42.01
Produto I,Descrição do Produto I,185,92.31
Produto J,Descrição do Produto J,83,19.97
Produto K,Descrição do Produto K,24,35.2
Produto L,Descrição do Produto L,19,76.67
Produto M,Descrição do Produto M,111,91.8
Produto N,Descrição do Produto N,38,25.69
Produto O,Descrição do Produto O,10,68.27
Produto P,Descrição do Produto P,195,87.47
Produto Q,Descrição do Produto Q,169,45.17
Produto R,Descrição do Produto R,178,51.46
Produto S,Descrição do Produto S,59,53.08
Produto T,Descrição do Produto T,115,47.54
Produto U,Descrição do Produto U,59,35.77
Produto V,Descrição do Produto V,180,61.28
Produto W,Descrição do Produto W,78,74.14
Produto X,Descrição do Produto X,171,47.76
Produto Y,Descrição do Produto Y,21,45.56
Produto Z,Descrição do Produto Z,115,40.6
Produto A,Descrição do Produto A,188,73.86
Produto B,Descrição do Produto B,178,98.22
Produto C,Descrição do Produto C,73,49.86
Produto D,Descrição do Produto D,100,61.35
Produto E,Descrição do Produto E,152,44.68
Produto F,Descrição do Produto F,42,43.88
Produto G,Descrição do Produto G,197,51.81
Produto H,Descrição do Produto H,132,24.85
Produto I,Descrição do Produto I,174,63.42
Produto J,Descrição do Produto J,147,9.6
Produto K,Descrição do Produto K,121,27.71
Produto L,Descrição do Produto L,34,90.56
Produto M,Descrição do Produto M,12,31.01
Produto N,Descrição do Produto N,178,6.64
Produto O,Descrição do Produto O,167,39.21
Produto P,Descrição do Produto P,80,83.34
Produto Q,Descrição do Produto Q,17,89.35
Produto R,Descrição do Produto R,150,28.86
Produto S,Descrição do Produto S,85,65.43
Produto T,Descrição do Produto T,56,67.93
Produto U,Descrição do Produto U,146,75.8
Produto V,Descrição do Produto V,186,73.99
Produto W,Descrição do Produto W,25,36.48
Produto X,Descrição do Produto X,149,44.73
Produto Y,Descrição do Produto Y,103,35.0
Produto Z,Descrição do Produto Z,153,48.56
Produto A,Descrição do Produto A,145,51.08
Produto B,Descrição do Produto B,124,22.6
Produto C,Descrição do Produto C,86,25.42
Produto D,Descrição do Produto D,55,62.13
Produto E,Descrição do Produto E,161,20.53
Produto F,Descrição do Produto F,93,81.5
Produto G,Descrição do Produto G,72,90.85
Produto H,Descrição do Produto H,112,76.61
Produto I,Descrição do Produto I,168,78.45
Produto J,Descrição do Produto J,58,97.96
Produto K,Descrição do Produto K,98,67.12
Produto L,Descrição do Produto L,33,22.75
Produto M,Descrição do Produto M,117,7.18
Produto N,Descrição do Produto N,186,79.08
Produto O,Descrição do Produto O,16,61.49
Produto P,Descrição do Produto P,86,20.0
Produto Q,Descrição do Produto Q,182,40.1
Produto R,Descrição do Produto R,89,43.26
Produto S,Descrição do Produto S,168,64.32
Produto T,Descrição do Produto T,19,22.4
Produto U,Descrição do Produto U,12,84.19
Produto V,Descrição do Produto V,30,17.91
Produto W,Descrição do Produto W,24,63.73
Produto X,Descrição do Produto X,182,21.69
Produto Y,Descrição do Produto Y,51,81.55
Produto Z,Descrição do Produto Z,41,21.18
Produto A,Descrição do Produto A,101,46.19
Produto B,Descrição do Produto B,156,81.85
Produto C,Descrição do Produto C,34,87.76
Produto D,Descrição do Produto D,105,24.47
Produto E,Descrição do Produto E,41,38.06
Produto F,Descrição do Produto F,93,95.61
Produto G,Descrição do Produto G,40,55.75
Produto H,Descrição do Produto H,140,13.46
Produto I,Descrição do Produto I,64,36.11
Produto J,Descrição do Produto J,62,91.46
Produto K,Descrição do Produto K,120,69.26
Produto L,Descrição do Produto L,165,55.75
Produto M,Descrição do Produto M,174,39.09
Produto N,Descrição do Produto N,25,80.02
Produto O,Descrição do Produto O,189,51.78
Produto P,Descrição do Produto P,39,7.76
Produto Q,Descrição do Produto Q,145,53.38
Produto R,Descrição do Produto R,163,6.94
Produto S,Descrição do Produto S,200,64.13
Produto T,Descrição do Produto T,43,59.86
Produto U,Descrição do Produto U,138,55.98
Produto V,Descrição do Produto V,47,99.85
Produto W,Descrição do Produto W,43,99.98
Produto X,Descrição do Produto X,192,51.25
Produto Y,Descrição do Produto Y,155,65.88
Produto Z,Descrição do Produto Z,183,68.13
Produto A,Descrição do Produto A,15,46.83
Produto B,Descrição do Produto B,104,89.35
Produto C,Descrição do Produto C,132,5.88
Produto D,Descrição do Produto D,99,62.28
Produto E,Descrição do Produto E,81,43.1
Produto F,Descrição do Produto F,104,44.95
Produto G,Descrição do Produto G,166,29.4
Produto H,Descrição do Produto H,125,61.02
Produto I,Descrição do Produto I,70,54.2
Produto J,Descrição do Produto J,151,13.19
Produto K,Descrição do Produto K,122,32.15
Produto L,Descrição do Produto L,122,73.45
Produto M,Descrição do Produto M,16,86.14
Produto N,Descrição do Produto N,47,89.11
Produto O,Descrição do Produto O,46,96.44
Produto P,Descrição do Produto P,184,81.88
Produto Q,Descrição do Produto Q,135,90.38
Produto R,Descrição do Produto R,181,14.93
Produto S,Descrição do Produto S,149,30.65
Produto T,Descrição do Produto T,74,36.21
Produto U,Descrição do Produto U,28,8.78
Produto V,Descrição do Produto V,71,61.1
Produto W,Descrição do Produto W,172,58.49
Produto X,Descrição do Produto X,101,56.39
Produto Y,Descrição do Produto Y,121,98.79
Produto Z,Descrição do Produto Z,71,75.22
Produto A,Descrição do Produto A,118,77.07
Produto B,Descrição do Produto B,56,23.83
Produto C,Descrição do Produto C,36,15.4
Produto D,Descrição do Produto D,10,33.51
Produto E,Descrição do Produto E,112,84.4
Produto F,Descrição do Produto F,41,75.27
Produto G,Descrição do Produto G,158,78.55
Produto H,Descrição do Produto H,133,91.49
Produto I,Descrição do Produto I,43,57.16
Produto J,Descrição do Produto J,149,81.53
Produto K,Descrição do Produto K,196,73.96
Produto L,Descrição do Produto L,102,33.71
Produto M,Descrição do Produto M,100,8.49
Produto N,Descrição do Produto N,41,24.34
Produto O,Descrição do Produto O,199,25.88
Produto P,Descrição do Produto P,50,8.56
Produto Q,Descrição do Produto Q,54,10.53
Produto R,Descrição do Produto R,114,47.8
Produto S,Descrição do Produto S,83,47.93
Produto T,Descrição do Produto T,170,97.8
Produto U,Descrição do Produto U,161,96.18
Produto V,Descrição do Produto V,192,56.76
Produto W,Descrição do Produto W,171,42.92
Produto X,Descrição do Produto X,126,20.58
Produto Y,Descrição do Produto Y,180,27.69
Produto Z,Descrição do Produto Z,200,7.1
Produto A,Descrição do Produto A,133,82.54
Produto B,Descrição do Produto B,52,70.26
Produto C,Descrição do Produto C,37,19.18
Produto D,Descrição do Produto D,196,23.83
Produto E,Descrição do Produto E,74,8.58
Produto F,Descrição do Produto F,51,76.54
Produto G,Descrição do Produto G,60,94.21
Produto H,Descrição do Produto H,120,19.04
Produto I,Descrição do Produto I,79,43.15
Produto J,Descrição do Produto J,105,5.35
Produto K,Descrição do Produto K,143,94.41
Produto L,Descrição do Produto L,79,93.04
Produto M,Descrição do Produto M,57,33.16
Produto N,Descrição do Produto N,162,71.26
Produto O,Descrição do Produto O,36,28.27
Produto P,Descrição do Produto P,166,64.19
Produto Q,Descrição do Produto Q,177,82.74
Produto R,Descrição do Produto R,26,90.97
Produto S,Descrição do Produto S,105,59.3
Produto T,Descrição do Produto T,89,58.2
Produto U,Descrição do Produto U,14,97.35
Produto V,Descrição do Produto V,102,49.58
Produto W,Descrição do Produto W,136,25.22
Produto X,Descrição do Produto X,116,86.18
Produto Y,Descrição do Produto Y,71,7.42
Produto Z,Descrição do Produto Z,91,17.07
Produto A,Descrição do Produto A,20,31.89
Produto B,Descrição do Produto B,89,7.97
Produto C,Descrição do Produto C,131,64.93
Produto D,Descrição do Produto D,107,5.95
Produto E,Descrição do Produto E,81,31.06
Produto F,Descrição do Produto F,50,69.15
Produto G,Descrição do Produto G,78,61.73
Produto H,Descrição do Produto H,58,16.61
Produto I,Descrição do Produto I,51,99.14
Produto J,Descrição do Produto J,21,55.0
Produto K,Descrição do Produto K,162,91.85
Produto L,Descrição do Produto L,95,48.81
Produto M,Descrição do Produto M,133,97.44
Produto N,Descrição do Produto N,93,33.79
Produto O,Descrição do Produto O,45,17.56
Produto P,Descrição do Produto P,82,13.95
Produto Q,Descrição do Produto Q,55,24.73
Produto R,Descrição do Produto R,24,66.91
Produto S,Descrição do Produto S,85,37.56
Produto T,Descrição do Produto T,132,39.92
Produto U,Descrição do Produto U,131,15.45
Produto V,Descrição do Produto V,13,29.44
Produto W,Descrição do Produto W,106,33.93
Produto X,Descrição do Produto X,100,38.3
Produto Y,Descrição do Produto Y,144,65.81
Produto Z,Descrição do Produto Z,194,85.91
Produto A,Descrição do Produto A,40,25.6
Produto B,Descrição do Produto B,30,9.29
Produto C,Descrição do Produto C,82,74.93
Produto D,Descrição do Produto D,92,28.98
Produto E,Descrição do Produto E,175,13.79
Produto F,Descrição do Produto F,53,61.1
Produto G,Descrição do Produto G,176,22.06
Produto H,Descrição do Produto H,137,63.69
Produto I,Descrição do Produto I,54,49.65
Produto J,Descrição do Produto J,13,5.36
Produto K,Descrição do Produto K,154,54.03
Produto L,Descrição do Produto L,101,45.86
Produto M,Descrição do Produto M,65,94.81
Produto N,Descrição do Produto N,145,90.47
Produto O,Descrição do Produto O,112,90.11
Produto P,Descrição do Produto P,178,44.25
Produto Q,Descrição do Produto Q,156,68.38
Produto R,Descrição do Produto R,182,18.01
Produto S,Descrição do Produto S,142,17.46
Produto T,Descrição do Produto T,73,68.78
Produto U,Descrição do Produto U,139,71.49
Produto V,Descrição do Produto V,103,35.66
Produto W,Descrição do Produto W,137,78.11
Produto X,Descrição do Produto X,151,49.85
Produto Y,Descrição do Produto Y,58,83.29
Produto Z,Descrição do Produto Z,160,75.24
Produto A,Descrição do Produto A,40,52.57
Produto B,Descrição do Produto B,174,68.12
Produto C,Descrição do Produto C,195,57.25
Produto D,Descrição do Produto D,151,25.92
Produto E,Descrição do Produto E,200,51.24
Produto F,Descrição do Produto F,39,15.17
Produto G,Descrição do Produto G,80,16.28
Produto H,Descrição do Produto H,64,86.37
Produto I,Descrição do Produto I,70,40.1
Produto J,Descrição do Produto J,43,48.28
Produto K,Descrição do Produto K,191,39.8
Produto L,Descrição do Produto L,14,14.3
Produto M,Descrição do Produto M,142,33.15
Produto N,Descrição do Produto N,118,7.38
Produto O,Descrição do Produto O,169,49.83
Produto P,Descrição do Produto P,109,39.7
Produto Q,Descrição do Produto Q,143,97.68
Produto R,Descrição do Produto R,174,26.25
Produto S,Descrição do Produto S,137,49.46
Produto T,Descrição do Produto T,165,74.92
Produto U,Descrição do Produto U,187,39.91
Produto V,Descrição do Produto V,50,69.59
Produto W,Descrição do Produto W,84,39.49
Produto X,Descrição do Produto X,80,74.36
Produto Y,Descrição do Produto Y,52,23.01
Produto Z,Descrição do Produto Z,24,98.85
Produto A,Descrição do Produto A,118,58.45
Produto B,Descrição do Produto B,117,94.39
Produto C,Descrição do Produto C,69,44.86
Produto D,Descrição do Produto D,68,83.49
Produto E,Descrição do Produto E,98,44.07
Produto F,Descrição do Produto F,42,54.86
Produto G,Descrição do Produto G,99,59.33
Produto H,Descrição do Produto H,191,60.0
Produto I,Descrição do Produto I,31,75.0
Produto J,Descrição do Produto J,184,63.88
Produto K,Descrição do Produto K,63,37.83
Produto L,Descrição do Produto L,63,50.16
Produto M,Descrição do Produto M,168,5.28
Produto N,Descrição do Produto N,57,91.85
Produto O,Descrição do Produto O,185,78.53
Produto P,Descrição do Produto P,81,5.29
Produto Q,Descrição do Produto Q,116,56.0
Produto R,Descrição do Produto R,121,73.16
Produto S,Descrição do Produto S,49,60.57
Produto T,Descrição do Produto T,137,25.33
Produto U,Descrição do Produto U,13,31.9
Produto V,Descrição do Produto V,54,32.4
Produto W,Descrição do Produto W,182,59.95
Produto X,Descrição do Produto X,38,16.02
Produto Y,Descrição do Produto Y,63,66.27
Produto Z,Descrição do Produto Z,183,14.31
Produto A,Descrição do Produto A,106,12.83
Produto B,Descrição do Produto B,168,19.41
Produto C,Descrição do Produto C,181,46.35
Produto D,Descrição do Produto D,119,29.34
Produto E,Descrição do Produto E,56,54.93
Produto F,Descrição do Produto F,82,8.14
Produto G,Descrição do Produto G,164,85.22
Produto H,Descrição do Produto H,152,61.37
Produto I,Descrição do Produto I,66,27.27
Produto J,Descrição do Produto J,119,8.72
Produto K,Descrição do Produto K,35,16.58
Produto L,Descrição do Produto L,80,55.42
Produto M,Descrição do Produto M,117,72.53
Produto N,Descrição do Produto N,118,10.29
Produto O,Descrição do Produto O,152,71.37
Produto P,Descrição do Produto P,65,81.81
Produto Q,Descrição do Produto Q,107,79.73
Produto R,Descrição do Produto R,143,49.08
Produto S,Descrição do Produto S,96,86.68
Produto T,Descrição do Produto T,98,51.65
Produto U,Descrição do Produto U,142,51.2
Produto V,Descrição do Produto V,114,50.9
Produto W,Descrição do Produto W,49,61.99
Produto X,Descrição do Produto X,125,88.55
Produto Y,Descrição do Produto Y,156,58.79
Produto Z,Descrição do Produto Z,30,18.14
Produto A,Descrição do Produto A,12,91.5
Produto B,Descrição do Produto B,36,9.48
Produto C,Descrição do Produto C,39,75.65
Produto D,Descrição do Produto D,47,7.73
Produto E,Descrição do Produto E,54,32.42
Produto F,Descrição do Produto F,61,39.03
Produto G,Descrição do Produto G,42,74.41
Produto H,Descrição do Produto H,115,24.65
Produto I,Descrição do Produto I,52,28.93
Produto J,Descrição do Produto J,50,36.76
Produto K,Descrição do Produto K,124,29.89
Produto L,Descrição do Produto L,21,20.27
Produto M,Descrição do Produto M,117,92.02
Produto N,Descrição do Produto N,185,6.39
Produto O,Descrição do Produto O,90,31.58
Produto P,Descrição do Produto P,19,41.1
Produto Q,Descrição do Produto Q,134,17.54
Produto R,Descrição do Produto R,23,92.94
Produto S,Descrição do Produto S,14,60.68
Produto T,Descrição do Produto T,194,42.09
Produto U,Descrição do Produto U,48,47.83
Produto V,Descrição do Produto V,125,43.61
Produto W,Descrição do Produto W,74,43.74
Produto X,Descrição do Produto X,192,11.88
Produto Y,Descrição do Produto Y,106,91.39
Produto Z,Descrição do Produto Z,65,83.62
Produto A,Descrição do Produto A,132,26.13
Produto B,Descrição do Produto B,94,29.11
Produto C,Descrição do Produto C,193,85.87
Produto D,Descrição do Produto D,76,30.68
Produto E,Descrição do Produto E,191,82.96
Produto F,Descrição do Produto F,61,73.54
Produto G,Descrição do Produto G,160,85.29
Produto H,Descrição do Produto H,161,96.52
Produto I,Descrição do Produto I,31,36.63
Produto J,Descrição do Produto J,83,13.76
Produto K,Descrição do Produto K,25,47.96
Produto L,Descrição do Produto L,68,67.88
Produto M,Descrição do Produto M,19,77.06
Produto N,Descrição do Produto N,190,67.75
Produto O,Descrição do Produto O,61,88.3
Produto P,Descrição do Produto P,81,48.54
Produto Q,Descrição do Produto Q,48,43.03
Produto R,Descrição do Produto R,103,75.8
Produto S,Descrição do Produto S,199,40.49
Produto T,Descrição do Produto T,65,79.19
Produto U,Descrição do Produto U,157,75.62
Produto V,Descrição do Produto V,26,40.16
Produto W,Descrição do Produto W,107,34.9
Produto X,Descrição do Produto X,152,32.97
Produto Y,Descrição do Produto Y,156,73.07
Produto Z,Descrição do Produto Z,29,53.3
Produto A,Descrição do Produto A,124,54.64
Produto B,Descrição do Produto B,186,97.47
Produto C,Descrição do Produto C,148,85.33
Produto D,Descrição do Produto D,72,99.84
Produto E,Descrição do Produto E,164,40.14
Produto F,Descrição do Produto F,37,6.41
Produto G,Descrição do Produto G,144,17.38
Produto H,Descrição do Produto H,143,7.18
Produto I,Descrição do Produto I,29,13.9
Produto J,Descrição do Produto J,176,21.64
Produto K,Descrição do Produto K,71,49.54
Produto L,Descrição do Produto L,200,87.1
Produto M,Descrição do Produto M,23,87.73
Produto N,Descrição do Produto N,25,7.34
Produto O,Descrição do Produto O,167,92.97
Produto P,Descrição do Produto P,30,18.59
Produto Q,Descrição do Produto Q,107,88.55
Produto R,Descrição do Produto R,186,30.76
Produto S,Descrição do Produto S,140,73.46
Produto T,Descrição do Produto T,179,28.4
Produto U,Descrição do Produto U,70,29.8
Produto V,Descrição do Produto V,73,78.68
Produto W,Descrição do Produto W,140,88.64
Produto X,Descrição do Produto X,29,84.87
Produto Y,Descrição do Produto Y,178,98.88
Produto Z,Descrição do Produto Z,93,34.53
Produto A,Descrição do Produto A,175,92.63
Produto B,Descrição do Produto B,41,92.85
Produto C,Descrição do Produto C,106,19.89
Produto D,Descrição do Produto D,196,42.95
Produto E,Descrição do Produto E,58,94.64
Produto F,Descrição do Produto F,162,47.2
Produto G,Descrição do Produto G,181,75.35
Produto H,Descrição do Produto H,42,22.54
Produto I,Descrição do Produto I,20,45.47
Produto J,Descrição do Produto J,65,90.99
Produto K,Descrição do Produto K,141,32.28
Produto L,Descrição do Produto L,70,51.06
Produto M,Descrição do Produto M,77,75.63
Produto N,Descrição do Produto N,197,22.6
Produto O,Descrição do Produto O,129,98.94
Produto P,Descrição do Produto P,171,59.78
Produto Q,Descrição do Produto Q,196,85.16
Produto R,Descrição do Produto R,22,62.39
Produto S,Descrição do Produto S,194,93.3
Produto T,Descrição do Produto T,85,18.64
Produto U,Descrição do Produto U,32,34.79
Produto V,Descrição do Produto V,13,77.97
Produto W,Descrição do Produto W,41,82.05
Produto X,Descrição do Produto X,122,83.91
Produto Y,Descrição do Produto Y,46,57.0
Produto Z,Descrição do Produto Z,120,97.64
Produto A,Descrição do Produto A,88,86.2
Produto B,Descrição do Produto B,167,29.76
Produto C,Descrição do Produto C,114,86.34
Produto D,Descrição do Produto D,10,53.31
Produto E,Descrição do Produto E,112,73.53
Produto F,Descrição do Produto F,141,89.37
Produto G,Descrição do Produto G,114,54.97
Produto H,Descrição do Produto H,183,22.5
Produto I,Descrição do Produto I,167,78.24
Produto J,Descrição do Produto J,181,7.89
Produto K,Descrição do Produto K,182,20.34
Produto L,Descrição do Produto L,149,53.91
Produto M,Descrição do Produto M,191,34.27
Produto N,Descrição do Produto N,190,21.32
Produto O,Descrição do Produto O,87,11.0
Produto P,Descrição do Produto P,117,17.15
Produto Q,Descrição do Produto Q,97,27.83
Produto R,Descrição do Produto R,133,13.47
Produto S,Descrição do Produto S,116,33.29
Produto T,Descrição do Produto T,146,81.76
Produto U,Descrição do Produto U,24,33.64
Produto V,Descrição do Produto V,151,99.62
Produto W,Descrição do Produto W,57,99.42
Produto X,Descrição do Produto X,167,37.82
Produto Y,Descrição do Produto Y,115,87.88
Produto Z,Descrição do Produto Z,199,58.66
Produto A,Descrição do Produto A,10,71.46
Produto B,Descrição do Produto B,165,71.85
Produto C,Descrição do Produto C,145,26.61
Produto D,Descrição do Produto D,124,31.27
Produto E,Descrição do Produto E,108,60.84
Produto F,Descrição do Produto F,192,86.58
Produto G,Descrição do Produto G,181,21.6
Produto H,Descrição do Produto H,132,93.52
Produto I,Descrição do Produto I,31,22.58
Produto J,Descrição do Produto J,121,88.26
Produto K,Descrição do Produto K,103,24.15
Produto L,Descrição do Produto L,161,11.13
Produto M,Descrição do Produto M,166,38.19
Produto N,Descrição do Produto N,62,53.61
Produto O,Descrição do Produto O,89,5.38
Produto P,Descrição do Produto P,72,76.43
Produto Q,Descrição do Produto Q,126,68.44
Produto R,Descrição do Produto R,169,43.12
Produto S,Descrição do Produto S,124,41.88
Produto T,Descrição do Produto T,127,46.94
Produto U,Descrição do Produto U,64,16.79
Produto V,Descrição do Produto V,21,71.67
Produto W,Descrição do Produto W,32,84.22
Produto X,Descrição do Produto X,86,90.72
Produto Y,Descrição do Produto Y,50,93.46
Produto Z,Descrição do Produto Z,102,93.56
Produto A,Descrição do Produto A,22,9.21
Produto B,Descrição do Produto B,103,18.78
Produto C,Descrição do Produto C,133,36.21
Produto D,Descrição do Produto D,46,49.57
Produto E,Descrição do Produto E,190,73.76
Produto F,Descrição do Produto F,191,29.17
Produto G,Descrição do Produto G,26,28.37
Produto H,Descrição do Produto H,161,47.4
Produto I,Descrição do Produto I,132,93.3
Produto J,Descrição do Produto J,23,71.57
Produto K,Descrição do Produto K,38,24.46
Produto L,Descrição do Produto L,81,56.57
Produto M,Descrição do Produto M,89,78.48
Produto N,Descrição do Produto N,74,94.33
Produto O,Descrição do Produto O,47,65.55
Produto P,Descrição do Produto P,57,28.93
Produto Q,Descrição do Produto Q,74,74.64
Produto R,Descrição do Produto R,131,72.13
Produto S,Descrição do Produto S,43,48.31
Produto T,Descrição do Produto T,187,64.38
Produto U,Descrição do Produto U,182,22.77
Produto V,Descrição do Produto V,74,22.94
Produto W,Descrição do Produto W,180,76.4
Produto X,Descrição do Produto X,86,75.49
Produto Y,Descrição do Produto Y,98,79.88
Produto Z,Descrição do Produto Z,92,34.08
Produto A,Descrição do Produto A,131,68.69
Produto B,Descrição do Produto B,150,37.82
Produto C,Descrição do Produto C,59,14.99
Produto D,Descrição do Produto D,39,30.87
Produto E,Descrição do Produto E,19,17.51
Produto F,Descrição do Produto F,56,31.57
Produto G,Descrição do Produto G,150,79.8
Produto H,Descrição do Produto H,119,72.84
Produto I,Descrição do Produto I,200,33.59
Produto J,Descrição do Produto J,109,17.84
Produto K,Descrição do Produto K,130,29.65
Produto L,Descrição do Produto L,109,53.89
Produto M,Descrição do Produto M,16,98.31
Produto N,Descrição do Produto N,161,22.92
Produto O,Descrição do Produto O,157,54.62
Produto P,Descrição do Produto P,119,60.5
Produto Q,Descrição do Produto Q,22,73.01
Produto R,Descrição do Produto R,166,63.04
Produto S,Descrição do Produto S,30,54.34
Produto T,Descrição do Produto T,177,82.54
Produto U,Descrição do Produto U,124,33.61
Produto V,Descrição do Produto V,15,65.63
Produto W,Descrição do Produto W,98,68.04
Produto X,Descrição do Produto X,52,28.88
Produto Y,Descrição do Produto Y,109,15.11
Produto Z,Descrição do Produto Z,66,41.65
Produto A,Descrição do Produto A,58,24.14
Produto B,Descrição do Produto B,18,25.28
Produto C,Descrição do Produto C,28,40.12
Produto D,Descrição do Produto D,184,57.11
Produto E,Descrição do Produto E,38,13.51
Produto F,Descrição do Produto F,22,49.82
Produto G,Descrição do Produto G,138,54.4
Produto H,Descrição do Produto H,73,68.63
Produto I,Descrição do Produto I,94,11.28
Produto J,Descrição do Produto J,61,16.58
Produto K,Descrição do Produto K,41,19.85
Produto L,Descrição do Produto L,32,24.68
Produto M,Descrição do Produto M,49,91.12
Produto N,Descrição do Produto N,132,84.39
Produto O,Descrição do Produto O,15,48.04
Produto P,Descrição do Produto P,118,24.8
Produto Q,Descrição do Produto Q,35,59.92
Produto R,Descrição do Produto R,102,71.97
Produto S,Descrição do Produto S,138,27.09
Produto T,Descrição do Produto T,109,22.36
Produto U,Descrição do Produto U,60,41.25
Produto V,Descrição do Produto V,83,66.7
Produto W,Descrição do Produto W,45,84.82
Produto X,Descrição do Produto X,100,24.78
Produto Y,Descrição do Produto Y,27,57.84
Produto Z,Descrição do Produto Z,14,26.75
Produto A,Descrição do Produto A,132,27.4
Produto B,Descrição do Produto B,122,83.3
Produto C,Descrição do Produto C,109,28.0
Produto D,Descrição do Produto D,17,24.67
Produto E,Descrição do Produto E,77,56.7
Produto F,Descrição do Produto F,27,93.02
Produto G,Descrição do Produto G,81,44.3
Produto H,Descrição do Produto H,77,17.1
Produto I,Descrição do Produto I,142,74.18
Produto J,Descrição do Produto J,161,30.89
Produto K,Descrição do Produto K,85,11.56
Produto L,Descrição do Produto L,107,59.7
Produto M,Descrição do Produto M,135,83.16
Produto N,Descrição do Produto N,16,71.73
Produto O,Descrição do Produto O,142,49.36
Produto P,Descrição do Produto P,118,78.26
Produto Q,Descrição do Produto Q,144,74.12
Produto R,Descrição do Produto R,132,82.61
Produto S,Descrição do Produto S,87,41.47
Produto T,Descrição do Produto T,124,43.79
Produto U,Descrição do Produto U,191,13.75
Produto V,Descrição do Produto V,144,27.47
Produto W,Descrição do Produto W,25,42.72
Produto X,Descrição do Produto X,150,73.37
Produto Y,Descrição do Produto Y,158,49.61
Produto Z,Descrição do Produto Z,183,85.35
Produto A,Descrição do Produto A,97,6.98
Produto B,Descrição do Produto B,198,96.73
Produto C,Descrição do Produto C,109,28.47
Produto D,Descrição do Produto D,44,65.84
Produto E,Descrição do Produto E,83,94.7
Produto F,Descrição do Produto F,200,26.88
Produto G,Descrição do Produto G,83,34.35
Produto H,Descrição do Produto H,172,60.1
Produto I,Descrição do Produto I,78,35.8
Produto J,Descrição do Produto J,61,97.86
Produto K,Descrição do Produto K,179,97.31
Produto L,Descrição do Produto L,42,30.99
Produto M,Descrição do Produto M,17,51.55
Produto N,Descrição do Produto N,81,33.49
Produto O,Descrição do Produto O,127,16.35
Produto P,Descrição do Produto P,46,69.73
Produto Q,Descrição do Produto Q,54,25.21
Produto R,Descrição do Produto R,41,97.35
Produto S,Descrição do Produto S,141,81.41
Produto T,Descrição do Produto T,108,10.99
Produto U,Descrição do Produto U,119,70.21
Produto V,Descrição do Produto V,40,85.53
Produto W,Descrição do Produto W,26,82.34
Produto X,Descrição do Produto X,25,18.85
Produto Y,Descrição do Produto Y,53,44.55
Produto Z,Descrição do Produto Z,177,45.6
Produto A,Descrição do Produto A,142,88.92
Produto B,Descrição do Produto B,159,73.03
Produto C,Descrição do Produto C,179,44.17
Produto D,Descrição do Produto D,95,94.21
Produto E,Descrição do Produto E,26,21.0
Produto F,Descrição do Produto F,158,73.56
Produto G,Descrição do Produto G,174,72.32
Produto H,Descrição do Produto H,107,84.22
Produto I,Descrição do Produto I,188,10.7
Produto J,Descrição do Produto J,188,66.96
Produto K,Descrição do Produto K,90,18.12
Produto L,Descrição do Produto L,105,82.1
Produto M,Descrição do Produto M,92,7.1
Produto N,Descrição do Produto N,62,43.06
Produto O,Descrição do Produto O,43,76.05
Produto P,Descrição do Produto P,68,57.46
Produto Q,Descrição do Produto Q,45,69.08
Produto R,Descrição do Produto R,195,59.56
Produto S,Descrição do Produto S,161,67.72
Produto T,Descrição do Produto T,190,16.54
Produto U,Descrição do Produto U,13,84.13
Produto V,Descrição do Produto V,36,38.57
Produto W,Descrição do Produto W,148,94.13
Produto X,Descrição do Produto X,132,96.38
Produto Y,Descrição do Produto Y,16,68.46
Produto Z,Descrição do Produto Z,171,94.84
Produto A,Descrição do Produto A,119,50.97
Produto B,Descrição do Produto B,125,71.13
Produto C,Descrição do Produto C,155,58.01
Produto D,Descrição do Produto D,191,30.6
Produto E,Descrição do Produto E,160,49.21
Produto F,Descrição do Produto F,81,48.35
Produto G,Descrição do Produto G,193,71.96
Produto H,Descrição do Produto H,12,66.56
Produto I,Descrição do Produto I,106,51.21
Produto J,Descrição do Produto J,151,38.3
Produto K,Descrição do Produto K,162,48.81
Produto L,Descrição do Produto L,83,7.24
Produto M,Descrição do Produto M,103,76.26
Produto N,Descrição do Produto N,69,13.03
Produto O,Descrição do Produto O,23,74.22
Produto P,Descrição do Produto P,34,5.41
Produto Q,Descrição do Produto Q,190,68.14
Produto R,Descrição do Produto R,31,54.32
Produto S,Descrição do Produto S,12,89.33
Produto T,Descrição do Produto T,24,35.23
Produto U,Descrição do Produto U,136,71.47
Produto V,Descrição do Produto V,89,7.3
Produto W,Descrição do Produto W,23,63.67
Produto X,Descrição do Produto X,146,71.27
Produto Y,Descrição do Produto Y,187,46.53
Produto Z,Descrição do Produto Z,75,36.68
Produto A,Descrição do Produto A,161,32.55
Produto B,Descrição do Produto B,174,12.4
Produto C,Descrição do Produto C,84,33.88
Produto D,Descrição do Produto D,88,20.85
Produto E,Descrição do Produto E,37,9.39
Produto F,Descrição do Produto F,23,82.87
